Full Name,Full Name URL,Primary Job Title,Location,Biography,Twitter,LinkedIn,Facebook,Schools Attended
Edouard Nattee,https://www.crunchbase.com/person/edouard-nattee,Co-Founder and CEO,"Paris, Ile-de-France, France","Edouard Nattee is the Founder and CEO of Foxintelligence. Before founding Foxintelligence, Edouard has been co-Founder and Managing Director at Westwing France. Prior to that, Edouard worked at Bain & Company in France for 4 years where he was focusing on retail and private equity. Edouard also worked at Amazon to develop the Apparel Business in France.  Edouard holds a master’s degree in business administration from HEC Business School, France.",https://twitter.com/CleanfoxApp,https://www.linkedin.com/in/edouardnattee/,https://www.facebook.com/edouardnattee,HEC Paris
Edward Li,https://www.crunchbase.com/person/edward-li-0eeb,Head of Growth Analytics and Data Science,"San Francisco Bay Area, California, United States","Edward Li the Head of Growth Analytics at Instacart. His team identifies growth opportunities by analyzing customer behavior to determine changes that make the Instacart product easier and more delightful to use. Prior to Instacart, Edward led the Growth Analytics team at Instagram during a phase where Instagram grew its Monthly Active Users from 400 million to over 1 billion. Edward holds a bachelors degree in Operations Management and a masters in System Engineering from the University of Pennsylvania.",,https://www.linkedin.com/in/edwardctli/,,Wharton School of the University of Pennsylvania
Einat Laudon,https://www.crunchbase.com/person/einat-laudon,Freelance VUI Designer,,Einat Laudon is a Founder and VUI Designer at Chatty Creations.,https://twitter.com/einatlaudon,https://www.linkedin.com/in/einat-laudon,,
Eirene Seiradaki,https://www.crunchbase.com/person/eirene-seiradaki,"Director, Research Partnerships","Toronto, Ontario, Canada",,,https://www.linkedin.com/in/eirenes/,,University of Toronto
Eja Batbold,https://www.crunchbase.com/person/eja-batbold,"Co-Founder, CEO","United States, North America","Eja Batbold is COO/Co-founder at Tomyo Edtech, the biggest educational platform in Mongolia. Previously, she worked on various projects in USA and EU with McKinsey & Co. Skilled in Management, Leadership, Data Analysis, Strategic Planning, and Statistics. Strong business development professional graduated from University of Miami. Eja Batbold also is member of Global Shapers Community, and Mongolian Young Leaders Network (MYLN). She founded Yakmere brand, a truly nomadic brand turning natural waste into luxury wardrobe items.",,https://www.linkedin.com/in/eja-batbold-04729762/,https://www.facebook.com/ejabatbold,
Ekta Mittal,https://www.crunchbase.com/person/ekta-mittal,"Co-Founder, CTO","Luxembourg, Luxembourg, Luxembourg",,,http://www.linkedin.com/in/ektamittal,,"Birla Institute of Technology and Science, Pilani"
Elaine Patrice Perkins,https://www.crunchbase.com/person/elaine-patrice-perkins,Director of Albany Chapter,"Albany, New York, United States",,http://twitter.com/epatriceperkins,https://www.linkedin.com/in/elainepatriceperkins,,
Elena Hagege,https://www.crunchbase.com/person/elena-hagege,Senior Product Specialist > Retention,"Paris, Ile-de-France, France",,,https://fr.linkedin.com/in/elenahagege,,"ESCP Europe, Pantheon-Sorbonne University"
Elena Perron,https://www.crunchbase.com/person/elena-perron,Head of FP&A,,Elena Perron is the Head of FP&A at Redfin. She attended Stanford University Graduate School of Business.,,https://www.linkedin.com/in/perron/,,
Elena Zhizhimontova,https://www.crunchbase.com/person/elena-zhizhimontova,Co-founder and CEO,"Seattle, Washington, United States",,https://twitter.com/zelena_ez,https://www.linkedin.com/in/elena-zhizhimontova/,,"Clark University, Cornell University"
Eli Schilling,https://www.crunchbase.com/person/eli-schilling,"Sr Manager, Solution Architecture","Seattle, Washington, United States",,,https://www.linkedin.com/in/eli-schilling-509ba01/,https://www.facebook.com/eli.schilling,North Idaho College
Elijah Meeks,https://www.crunchbase.com/person/elijah-meeks,Co-CEO & Chief Visualization Officer,"San Francisco, California, United States","Elijah Meeks is the Chief Visualization Officer & Co-Founder of Noteable. where he works to visualize the performance of algorithms, AB testing and product analytics. He's also the author of D3.js in Action. His earlier work in the digital humanities included the creation of ORBIS (orbis.stanford.edu) and Kindred Britain (kindred.stanford.edu).",https://twitter.com/Elijah_Meeks,https://www.linkedin.com/in/elijah-meeks-0938249b/,,
Elio Narciso,https://www.crunchbase.com/person/elio-narciso-3,Principal BD - AWS Global Startup Program,"New York, New York, United States",Elio Narciso is the Principal BD at Amazon Web Services.,http://twitter.com/elius,http://www.linkedin.com/in/elionarciso,,MIT - Sloan School of Management
Elizabeth Robillard,https://www.crunchbase.com/person/elizabeth-robillard,Partner Business Development,"Portland, Oregon, United States",Elizabeth Robillard is the Partner Business Development at Amazon Web Services. Elizabeth Robillard attended Portland State University - School of Business.,http://twitter.com/ekrobi,http://www.linkedin.com/in/ekrobi,,
Ely Kahn,https://www.crunchbase.com/person/ely-kahn,Principal Product Manager,"Cambridge, Massachusetts, United States","Ely Kahn was the Co-Founder and VP of Business Development for Sqrrl. Previously, Ely served in a variety of positions in the Federal Government, including Director of Cybersecurity at the National Security Staff in White House, Deputy Chief of Staff at the National Protection Programs Directorate in the Department of Homeland Security, and Director of Risk Management and Strategic Innovation in the Transportation Security Administration. Before his service in the Federal Government, Ely was a management consultant with Booz Allen Hamilton. Ely has a BA from Harvard University and a MBA from the Wharton School at the University of Pennsylvania. Ely currently serves as the Principal Product Manager of Amazon Web Services.",http://twitter.com/ElyKahn,https://www.linkedin.com/in/elykahn,https://www.facebook.com/ely.kahn,"Harvard University, Wharton School of the University of Pennsylvania"
Emad Elwany,https://www.crunchbase.com/person/emad-elwany,CTO & Co-founder,"Greater Seattle Area, Washington, United States",Emad Elwany is the Co-Founder and CTO at Lexion.,,https://www.linkedin.com/in/emadelwany/,,
Emerson Knapp,https://www.crunchbase.com/person/emerson-knapp,Robotics Software Engineer,"San Francisco, California, United States","Emerson Knapp is the Robotics Software Engineer at Amazon Web Services (AWS). He attended University of California, Berkeley.",https://twitter.com/ebknapp,https://www.linkedin.com/in/emersonknapp,,University of California Berkeley
Emilio Zand,https://www.crunchbase.com/person/emilio-zand,Technical Lead,"San Francisco, California, United States",,,https://www.linkedin.com/in/emiliozand,,University of British Columbia
Emily Buckman,https://www.crunchbase.com/person/emily-buckman,Global Strategic Consultant,"Oxshott, Surrey, United Kingdom","Emily Buckman is a global strategic consultant at Urban Airship, responsible for working with clients to develop digital marketing strategies to address their business objectives.  An evangelist for omni-channel customer experience, Emily has held senior roles at Samsung in customer engagement, most recently as UK Head of CRM and Data, driving consumer retention through digital platforms such as Email and the myGalaxy app.  Emily also held marketing leadership roles at Telefonica Digital, BSkyB (growing SkyGo’s user base) and has worked with major UK retail brands including Nandos, O2 Arena, The Body Shop and River Island to leverage mobile data for targeted engagement. Emily holds a B.A. Honours in European Marketing and Languages from Roehampton University and received a CAM Diploma in Marketing Communications/Advanced Online Marketing from the Chartered Institute of Marketing.",,https://www.linkedin.com/in/ebuckman/,,
Emily Webber,https://www.crunchbase.com/person/emily-webber,Senior Machine Learning Specialist Solutions Architect,"Chicago, Illinois, United States","Emily is a Machine Learning Specialist Solutions Architect at Amazon Web Services (AWS). She has been leading data science projects for many years, piloting the application of machine learning into such diverse areas as social media violence detection, economic policy evaluation, computer vision, reinforcement learning, IOT, drone, and robotic design. Her master’s degree is from the University of Chicago, where she developed new applications of machine learning for public policy research with the Data Science for Social Good Fellowship. She has worked as a data scientist at the Federal Reserve Bank of Chicago, and as a solutions architect for an explainable AI start-up in Chicago. At AWS she guides customers from project ideation to full deployment, focusing on Amazon SageMaker. Her customers are household names across the world, such as TMobile.",,https://www.linkedin.com/in/emily-webber-921b4969/,,
